Z轴位置(mm),工况1磁栅误差(mm),工况1激光实测(mm),工况1模型拟合误差(mm),工况1残差(mm),工况1_R²,工况1_RMSE(mm),工况2磁栅误差(mm),工况2激光实测(mm),工况2模型拟合误差(mm),工况2残差(mm),工况2_R²,工况2_RMSE(mm),工况3磁栅误差(mm),工况3激光实测(mm),工况3模型拟合误差(mm),工况3残差(mm),工况3_R²,工况3_RMSE(mm),工况4磁栅误差(mm),工况4激光实测(mm),工况4模型拟合误差(mm),工况4残差(mm),工况4_R²,工况4_RMSE(mm),工况5磁栅误差(mm),工况5激光实测(mm),工况5模型拟合误差(mm),工况5残差(mm),工况5_R²,工况5_RMSE(mm),工况6磁栅误差(mm),工况6激光实测(mm),工况6模型拟合误差(mm),工况6残差(mm),工况6_R²,工况6_RMSE(mm),工况7磁栅误差(mm),工况7激光实测(mm),工况7模型拟合误差(mm),工况7残差(mm),工况7_R²,工况7_RMSE(mm),工况8磁栅误差(mm),工况8激光实测(mm),工况8模型拟合误差(mm),工况8残差(mm),工况8_R²,工况8_RMSE(mm),工况9磁栅误差(mm),工况9激光实测(mm),工况9模型拟合误差(mm),工况9残差(mm),工况9_R²,工况9_RMSE(mm)
-219.000000,-0.049100,-0.006500,-70.561711,70.555211,-432519254.734782,49.786337,-0.075500,-0.031900,-70.583878,70.551978,-63922897.677842,49.785012,-0.086200,-0.041500,-70.592862,70.551362,-43270019.481151,49.785065,-0.047000,-0.002500,-70.559947,70.557447,-1707683785.223669,49.786725,-0.064200,-0.020700,-70.574390,70.553690,-207635082.563942,49.785465,-0.074600,-0.030000,-70.583122,70.553122,-119939797.565540,49.784752,-0.049400,-0.009600,-70.561962,70.552362,-710494181.476502,49.783802,-0.064300,-0.022400,-70.574474,70.552074,-153617151.218148,49.783687,-0.070700,-0.029800,-70.579847,70.550047,-88880051.401695,49.782878
-220.000000,-0.048800,-0.006500,-0.008849,0.002349,-432519254.734782,49.786337,-0.075200,-0.032000,-0.031016,-0.000984,-63922897.677842,49.785012,-0.085900,-0.041600,-0.040001,-0.001599,-43270019.481151,49.785065,-0.046600,-0.002500,-0.007002,0.004502,-1707683785.223669,49.786725,-0.063800,-0.020700,-0.021444,0.000744,-207635082.563942,49.785465,-0.074300,-0.030000,-0.030261,0.000261,-119939797.565540,49.784752,-0.049100,-0.009700,-0.009101,-0.000599,-710494181.476502,49.783802,-0.064000,-0.022500,-0.021612,-0.000888,-153617151.218148,49.783687,-0.070400,-0.029800,-0.026986,-0.002814,-88880051.401695,49.782878
-221.000000,-0.048400,-0.006500,-70.561820,70.555320,-432519254.734782,49.786337,-0.074900,-0.032100,-70.584072,70.551972,-63922897.677842,49.785012,-0.085600,-0.041800,-70.593056,70.551256,-43270019.481151,49.785065,-0.046300,-0.002600,-70.560057,70.557457,-1707683785.223669,49.786725,-0.063400,-0.020800,-70.574415,70.553615,-207635082.563942,49.785465,-0.073900,-0.030100,-70.583232,70.553132,-119939797.565540,49.784752,-0.048700,-0.009700,-70.562072,70.552372,-710494181.476502,49.783802,-0.063600,-0.022600,-70.574583,70.551983,-153617151.218148,49.783687,-0.070000,-0.029900,-70.579957,70.550057,-88880051.401695,49.782878
-222.000000,-0.048000,-0.006600,-0.008886,0.002286,-432519254.734782,49.786337,-0.074600,-0.032200,-0.031221,-0.000979,-63922897.677842,49.785012,-0.085300,-0.041900,-0.040206,-0.001694,-43270019.481151,49.785065,-0.046000,-0.002600,-0.007207,0.004607,-1707683785.223669,49.786725,-0.063100,-0.020800,-0.021565,0.000765,-207635082.563942,49.785465,-0.073500,-0.030200,-0.030298,0.000098,-119939797.565540,49.784752,-0.048400,-0.009700,-0.009222,-0.000478,-710494181.476502,49.783802,-0.063200,-0.022600,-0.021649,-0.000951,-153617151.218148,49.783687,-0.069700,-0.030000,-0.027107,-0.002893,-88880051.401695,49.782878
-223.000000,-0.047600,-0.006600,-70.561869,70.555269,-432519254.734782,49.786337,-0.074300,-0.032300,-70.584288,70.551988,-63922897.677842,49.785012,-0.084900,-0.042000,-70.593189,70.551189,-43270019.481151,49.785065,-0.045600,-0.002600,-70.560189,70.557589,-1707683785.223669,49.786725,-0.062700,-0.020900,-70.574548,70.553648,-207635082.563942,49.785465,-0.073200,-0.030200,-70.583364,70.553164,-119939797.565540,49.784752,-0.048000,-0.009700,-70.562205,70.552505,-710494181.476502,49.783802,-0.062900,-0.022700,-70.574716,70.552016,-153617151.218148,49.783687,-0.069400,-0.030100,-70.580174,70.550074,-88880051.401695,49.782878
-224.000000,-0.047300,-0.006600,-0.009030,0.002430,-432519254.734782,49.786337,-0.074000,-0.032400,-0.031449,-0.000951,-63922897.677842,49.785012,-0.084600,-0.042100,-0.040350,-0.001750,-43270019.481151,49.785065,-0.045300,-0.002600,-0.007351,0.004751,-1707683785.223669,49.786725,-0.062300,-0.020900,-0.021625,0.000725,-207635082.563942,49.785465,-0.072800,-0.030300,-0.030442,0.000142,-119939797.565540,49.784752,-0.047600,-0.009800,-0.009282,-0.000518,-710494181.476502,49.783802,-0.062500,-0.022700,-0.021793,-0.000907,-153617151.218148,49.783687,-0.069100,-0.030100,-0.027335,-0.002765,-88880051.401695,49.782878
-225.000000,-0.046900,-0.006700,-70.562024,70.555324,-432519254.734782,49.786337,-0.073700,-0.032500,-70.584527,70.552027,-63922897.677842,49.785012,-0.084200,-0.042200,-70.593344,70.551144,-43270019.481151,49.785065,-0.045000,-0.002600,-70.560429,70.557829,-1707683785.223669,49.786725,-0.061900,-0.021000,-70.574619,70.553619,-207635082.563942,49.785465,-0.072400,-0.030400,-70.583436,70.553036,-119939797.565540,49.784752,-0.047300,-0.009800,-70.562360,70.552560,-710494181.476502,49.783802,-0.062100,-0.022800,-70.574787,70.551987,-153617151.218148,49.783687,-0.068700,-0.030200,-70.580329,70.550129,-88880051.401695,49.782878
-226.000000,-0.046500,-0.006700,-0.009113,0.002413,-432519254.734782,49.786337,-0.073400,-0.032500,-0.031700,-0.000800,-63922897.677842,49.785012,-0.083800,-0.042300,-0.040433,-0.001867,-43270019.481151,49.785065,-0.044600,-0.002700,-0.007517,0.004817,-1707683785.223669,49.786725,-0.061500,-0.021000,-0.021708,0.000708,-207635082.563942,49.785465,-0.072000,-0.030400,-0.030525,0.000125,-119939797.565540,49.784752,-0.046900,-0.009800,-0.009449,-0.000351,-710494181.476502,49.783802,-0.061700,-0.022800,-0.021876,-0.000924,-153617151.218148,49.783687,-0.068400,-0.030300,-0.027502,-0.002798,-88880051.401695,49.782878
-227.000000,-0.046000,-0.006700,-70.562034,70.555334,-432519254.734782,49.786337,-0.073000,-0.032600,-70.584706,70.552106,-63922897.677842,49.785012,-0.083500,-0.042400,-70.593522,70.551122,-43270019.481151,49.785065,-0.044200,-0.002700,-70.560523,70.557823,-1707683785.223669,49.786725,-0.061100,-0.021100,-70.574713,70.553613,-207635082.563942,49.785465,-0.071500,-0.030500,-70.583446,70.552946,-119939797.565540,49.784752,-0.046500,-0.009800,-70.562454,70.552654,-710494181.476502,49.783802,-0.061300,-0.022900,-70.574881,70.551981,-153617151.218148,49.783687,-0.068000,-0.030400,-70.580507,70.550107,-88880051.401695,49.782878
-228.000000,-0.045600,-0.006800,-0.009135,0.002335,-432519254.734782,49.786337,-0.072700,-0.032700,-0.031890,-0.000810,-63922897.677842,49.785012,-0.083100,-0.042500,-0.040623,-0.001877,-43270019.481151,49.785065,-0.043900,-0.002700,-0.007707,0.005007,-1707683785.223669,49.786725,-0.060700,-0.021100,-0.021814,0.000714,-207635082.563942,49.785465,-0.071100,-0.030600,-0.030546,-0.000054,-119939797.565540,49.784752,-0.046100,-0.009900,-0.009555,-0.000345,-710494181.476502,49.783802,-0.060900,-0.023000,-0.021982,-0.001018,-153617151.218148,49.783687,-0.067600,-0.030400,-0.027608,-0.002792,-88880051.401695,49.782878
-229.000000,-0.045200,-0.006800,-70.562152,70.555352,-432519254.734782,49.786337,-0.072300,-0.032800,-70.584907,70.552107,-63922897.677842,49.785012,-0.082700,-0.042600,-70.593640,70.551040,-43270019.481151,49.785065,-0.043500,-0.002700,-70.560724,70.558024,-1707683785.223669,49.786725,-0.060300,-0.021200,-70.574831,70.553631,-207635082.563942,49.785465,-0.070700,-0.030600,-70.583564,70.552964,-119939797.565540,49.784752,-0.045700,-0.009900,-70.562572,70.552672,-710494181.476502,49.783802,-0.060500,-0.023000,-70.574999,70.551999,-153617151.218148,49.783687,-0.067300,-0.030500,-70.580709,70.550209,-88880051.401695,49.782878
-230.000000,-0.044800,-0.006800,-0.009264,0.002464,-432519254.734782,49.786337,-0.072000,-0.032900,-0.032103,-0.000797,-63922897.677842,49.785012,-0.082300,-0.042700,-0.040752,-0.001948,-43270019.481151,49.785065,-0.043100,-0.002700,-0.007837,0.005137,-1707683785.223669,49.786725,-0.059800,-0.021200,-0.021859,0.000659,-207635082.563942,49.785465,-0.070200,-0.030700,-0.030592,-0.000108,-119939797.565540,49.784752,-0.045300,-0.009900,-0.009684,-0.000216,-710494181.476502,49.783802,-0.060100,-0.023100,-0.022111,-0.000989,-153617151.218148,49.783687,-0.066900,-0.030600,-0.027821,-0.002779,-88880051.401695,49.782878
-231.000000,-0.044300,-0.006900,-70.562209,70.555309,-432519254.734782,49.786337,-0.071600,-0.033000,-70.585132,70.552132,-63922897.677842,49.785012,-0.081900,-0.042800,-70.593780,70.550980,-43270019.481151,49.785065,-0.042800,-0.002700,-70.560949,70.558249,-1707683785.223669,49.786725,-0.059400,-0.021300,-70.574888,70.553588,-207635082.563942,49.785465,-0.069800,-0.030700,-70.583620,70.552920,-119939797.565540,49.784752,-0.044900,-0.010000,-70.562713,70.552713,-710494181.476502,49.783802,-0.059600,-0.023100,-70.575056,70.551956,-153617151.218148,49.783687,-0.066500,-0.030700,-70.580850,70.550150,-88880051.401695,49.782878
-232.000000,-0.043900,-0.006900,-0.009332,0.002432,-432519254.734782,49.786337,-0.071300,-0.033100,-0.032340,-0.000760,-63922897.677842,49.785012,-0.081500,-0.042900,-0.040904,-0.001996,-43270019.481151,49.785065,-0.042400,-0.002800,-0.008073,0.005273,-1707683785.223669,49.786725,-0.058900,-0.021300,-0.021928,0.000628,-207635082.563942,49.785465,-0.069300,-0.030800,-0.030660,-0.000140,-119939797.565540,49.784752,-0.044500,-0.010000,-0.009836,-0.000164,-710494181.476502,49.783802,-0.059200,-0.023200,-0.022179,-0.001021,-153617151.218148,49.783687,-0.066100,-0.030700,-0.027973,-0.002727,-88880051.401695,49.782878
-233.000000,-0.043400,-0.006900,-70.562289,70.555389,-432519254.734782,49.786337,-0.070900,-0.033200,-70.585380,70.552180,-63922897.677842,49.785012,-0.081100,-0.043100,-70.593945,70.550845,-43270019.481151,49.785065,-0.042000,-0.002800,-70.561113,70.558313,-1707683785.223669,49.786725,-0.058500,-0.021400,-70.574968,70.553568,-207635082.563942,49.785465,-0.068900,-0.030900,-70.583701,70.552801,-119939797.565540,49.784752,-0.044100,-0.010000,-70.562877,70.552877,-710494181.476502,49.783802,-0.058800,-0.023200,-70.575220,70.552020,-153617151.218148,49.783687,-0.065700,-0.030800,-70.581014,70.550214,-88880051.401695,49.782878
-234.000000,-0.043000,-0.007000,-0.009425,0.002425,-432519254.734782,49.786337,-0.070500,-0.033300,-0.032516,-0.000784,-63922897.677842,49.785012,-0.080700,-0.043200,-0.041080,-0.002120,-43270019.481151,49.785065,-0.041600,-0.002800,-0.008249,0.005449,-1707683785.223669,49.786725,-0.058000,-0.021400,-0.022020,0.000620,-207635082.563942,49.785465,-0.068400,-0.030900,-0.030752,-0.000148,-119939797.565540,49.784752,-0.043700,-0.010000,-0.010012,0.000012,-710494181.476502,49.783802,-0.058300,-0.023300,-0.022272,-0.001028,-153617151.218148,49.783687,-0.065300,-0.030900,-0.028149,-0.002751,-88880051.401695,49.782878
-235.000000,-0.042500,-0.007000,-70.562393,70.555393,-432519254.734782,49.786337,-0.070200,-0.033400,-70.585652,70.552252,-63922897.677842,49.785012,-0.080200,-0.043300,-70.594049,70.550749,-43270019.481151,49.785065,-0.041200,-0.002800,-70.561301,70.558501,-1707683785.223669,49.786725,-0.057600,-0.021400,-70.575072,70.553672,-207635082.563942,49.785465,-0.067900,-0.031000,-70.583721,70.552721,-119939797.565540,49.784752,-0.043300,-0.010100,-70.563065,70.552965,-710494181.476502,49.783802,-0.057800,-0.023400,-70.575240,70.551840,-153617151.218148,49.783687,-0.064900,-0.031000,-70.581202,70.550202,-88880051.401695,49.782878
-236.000000,-0.042000,-0.007000,-0.009456,0.002456,-432519254.734782,49.786337,-0.069800,-0.033400,-0.032799,-0.000601,-63922897.677842,49.785012,-0.079800,-0.043400,-0.041196,-0.002204,-43270019.481151,49.785065,-0.040800,-0.002800,-0.008449,0.005649,-1707683785.223669,49.786725,-0.057100,-0.021500,-0.022135,0.000635,-207635082.563942,49.785465,-0.067400,-0.031100,-0.030784,-0.000316,-119939797.565540,49.784752,-0.042800,-0.010100,-0.010128,0.000028,-710494181.476502,49.783802,-0.057400,-0.023400,-0.022387,-0.001013,-153617151.218148,49.783687,-0.064500,-0.031000,-0.028349,-0.002651,-88880051.401695,49.782878
-237.000000,-0.041600,-0.007100,-70.562520,70.555420,-432519254.734782,49.786337,-0.069400,-0.033500,-70.585863,70.552363,-63922897.677842,49.785012,-0.079300,-0.043500,-70.594176,70.550676,-43270019.481151,49.785065,-0.040400,-0.002800,-70.561513,70.558713,-1707683785.223669,49.786725,-0.056600,-0.021500,-70.575116,70.553616,-207635082.563942,49.785465,-0.067000,-0.031100,-70.583848,70.552748,-119939797.565540,49.784752,-0.042400,-0.010100,-70.563192,70.553092,-710494181.476502,49.783802,-0.056900,-0.023500,-70.575367,70.551867,-153617151.218148,49.783687,-0.064100,-0.031100,-70.581413,70.550313,-88880051.401695,49.782878
-238.000000,-0.041100,-0.007100,-0.009596,0.002496,-432519254.734782,49.786337,-0.069000,-0.033600,-0.033023,-0.000577,-63922897.677842,49.785012,-0.078900,-0.043600,-0.041335,-0.002265,-43270019.481151,49.785065,-0.039900,-0.002900,-0.008588,0.005688,-1707683785.223669,49.786725,-0.056100,-0.021600,-0.022191,0.000591,-207635082.563942,49.785465,-0.066400,-0.031200,-0.030839,-0.000361,-119939797.565540,49.784752,-0.041900,-0.010100,-0.010267,0.000167,-710494181.476502,49.783802,-0.056400,-0.023500,-0.022443,-0.001057,-153617151.218148,49.783687,-0.063700,-0.031200,-0.028572,-0.002628,-88880051.401695,49.782878
-239.000000,-0.040600,-0.007100,-70.562588,70.555488,-432519254.734782,49.786337,-0.068600,-0.033700,-70.586099,70.552399,-63922897.677842,49.785012,-0.078400,-0.043700,-70.594328,70.550628,-43270019.481151,49.785065,-0.039500,-0.002900,-70.561664,70.558764,-1707683785.223669,49.786725,-0.055600,-0.021600,-70.575183,70.553583,-207635082.563942,49.785465,-0.065900,-0.031300,-70.583832,70.552532,-119939797.565540,49.784752,-0.041500,-0.010200,-70.563344,70.553144,-710494181.476502,49.783802,-0.055900,-0.023600,-70.575435,70.551835,-153617151.218148,49.783687,-0.063200,-0.031300,-70.581565,70.550265,-88880051.401695,49.782878
-240.000000,-0.040100,-0.007200,-0.009675,0.002475,-432519254.734782,49.786337,-0.068200,-0.033800,-0.033270,-0.000530,-63922897.677842,49.785012,-0.078000,-0.043800,-0.041499,-0.002301,-43270019.481151,49.785065,-0.039100,-0.002900,-0.008835,0.005935,-1707683785.223669,49.786725,-0.055100,-0.021700,-0.022270,0.000570,-207635082.563942,49.785465,-0.065400,-0.031300,-0.030919,-0.000381,-119939797.565540,49.784752,-0.041000,-0.010200,-0.010431,0.000231,-710494181.476502,49.783802,-0.055400,-0.023700,-0.022522,-0.001178,-153617151.218148,49.783687,-0.062800,-0.031400,-0.028736,-0.002664,-88880051.401695,49.782878
